fixture,home_directfk_xG,home_corner_xG,home_op_xG,home_pen_xG,home_setpiece_xG,home_directfk_shots_ot,home_corner_shots_ot,home_op_shots_ot,home_pen_shots_ot,home_setpiece_shots_ot,home_directfk_shots,home_corner_shots,home_op_shots,home_pen_shots,home_setpiece_shots,home_directfk_goals,home_corner_goals,home_op_goals,home_pen_goals,home_setpiece_goals,away_directfk_xG,away_corner_xG,away_op_xG,away_pen_xG,away_setpiece_xG,away_directfk_shots_ot,away_corner_shots_ot,away_op_shots_ot,away_pen_shots_ot,away_setpiece_shots_ot,away_directfk_shots,away_corner_shots,away_op_shots,away_pen_shots,away_setpiece_shots,date,away_directfk_goals,away_corner_goals,away_op_goals,away_pen_goals,away_setpiece_goals,home_xG,away_xG,home_np_xG,away_np_xG,home_sp_xG,away_sp_xG,season,league
Hoffenheim -- Borussia M.Gladbach,0.040229999,0,1.298194853,0,0,0,0,4,0,0,1,0,16,0,0,0,0,0,0,0,0.035291299,0.109535001,2.693615404,0,0,0,0,5,0,0,1,1,10,0,0,28/09/2019 13:30,0,0,3,0,0,1.338424851,2.838441704,1.338424851,2.838441704,0.040229999,0.1448263,2019,Bundesliga
Mainz 05 -- Wolfsburg,0,0.278435802,0.993761105,0,0.00909188,0,1,3,0,0,0,5,9,0,1,0,0,0,0,0,0,0.402393997,0.592241004,0,0,0,1,2,0,0,0,1,3,0,0,28/09/2019 13:30,0,1,0,0,0,1.281288788,0.994635001,1.281288788,0.994635001,0.287527682,0.402393997,2019,Bundesliga
Paderborn -- Bayern Munich,0,0.0288105,0.2286439,0,0.0236568,0,2,2,0,1,0,2,7,0,1,0,1,1,0,0,0.074951001,0.062354902,3.34308205,0,0,0,0,6,0,0,1,2,15,0,0,28/09/2019 13:30,0,0,3,0,0,0.2811112,3.480387952,0.2811112,3.480387952,0.052467301,0.137305902,2019,Bundesliga
RasenBallsport Leipzig -- Schalke 04,0,0.059741301,1.284774603,0,0,0,0,6,0,0,0,2,14,0,0,0,0,1,0,0,0,0.512768984,1.339992599,0.757776976,0.0363543,0,1,6,1,0,0,1,10,1,1,28/09/2019 13:30,0,1,1,1,0,1.344515905,2.646892858,1.344515905,1.889115882,0.059741301,0.549123283,2019,Bundesliga
Borussia Dortmund -- Werder Bremen,0,0.069657102,1.706174117,0,0,0,0,7,0,0,0,2,17,0,0,0,0,2,0,0,0,0.539382516,0.449917478,0,0,0,1,4,0,0,0,2,9,0,0,28/09/2019 16:30,0,1,1,0,0,1.775831219,0.989299995,1.775831219,0.989299995,0.069657102,0.539382516,2019,Bundesliga
Fortuna Duesseldorf -- Freiburg,0.053628199,0.288919307,1.665615404,0,0.0508838,0,2,5,0,0,1,3,13,0,1,0,1,0,0,0,0.052143399,0,0.864995306,0.757695973,0,0,0,2,1,0,1,0,7,1,0,29/09/2019 13:30,0,0,2,0,0,2.05904671,1.674834678,2.05904671,0.917138705,0.393431306,0.052143399,2019,Bundesliga
FC Cologne -- Hertha Berlin,0.053202901,0,0.480228906,0,0,1,0,2,0,0,1,0,7,0,0,0,0,0,0,0,0,0.528420694,1.674939756,0,0,0,1,5,0,0,0,2,8,0,0,29/09/2019 16:00,0,1,3,0,0,0.533431807,2.20336045,0.533431807,2.20336045,0.053202901,0.528420694,2019,Bundesliga
Hertha Berlin -- Fortuna Duesseldorf,0,0.335020499,1.583268317,0,0.104414999,0,0,3,0,0,0,7,9,0,1,0,0,3,0,0,0.0482729,0,0.243643501,0.757776976,0.129805997,0,0,2,1,0,1,0,7,1,1,04/10/2019 19:30,0,0,0,1,0,2.022703816,1.179499374,2.022703816,0.421722398,0.439435499,0.178078897,2019,Bundesliga
Bayer Leverkusen -- RasenBallsport Leipzig,0.0565819,0.1027971,1.661431305,0,0.011635,0,1,6,0,1,1,2,7,0,1,0,0,1,0,0,0,0,2.544487745,0,0.00723857,0,0,4,0,1,0,0,10,0,1,05/10/2019 14:30,0,0,1,0,0,1.832445305,2.551726315,1.832445305,2.551726315,0.171014,0.00723857,2019,Bundesliga
Bayern Munich -- Hoffenheim,0,0.137045404,1.587414214,0,0.050260298,0,1,3,0,0,0,4,14,0,2,0,0,1,0,0,0,0,0.672504999,0,0.051233601,0,0,5,0,0,0,0,7,0,1,05/10/2019 14:30,0,0,2,0,0,1.774719916,0.7237386,1.774719916,0.7237386,0.187305702,0.051233601,2019,Bundesliga
