fixture,home_directfk_xG,home_corner_xG,home_op_xG,home_pen_xG,home_setpiece_xG,home_directfk_shots_ot,home_corner_shots_ot,home_op_shots_ot,home_pen_shots_ot,home_setpiece_shots_ot,home_directfk_shots,home_corner_shots,home_op_shots,home_pen_shots,home_setpiece_shots,home_directfk_goals,home_corner_goals,home_op_goals,home_pen_goals,home_setpiece_goals,away_directfk_xG,away_corner_xG,away_op_xG,away_pen_xG,away_setpiece_xG,away_directfk_shots_ot,away_corner_shots_ot,away_op_shots_ot,away_pen_shots_ot,away_setpiece_shots_ot,away_directfk_shots,away_corner_shots,away_op_shots,away_pen_shots,away_setpiece_shots,date,away_directfk_goals,away_corner_goals,away_op_goals,away_pen_goals,away_setpiece_goals,home_xG,away_xG,home_np_xG,away_np_xG,home_sp_xG,away_sp_xG,season,league
Reims -- Toulouse,0,0,0.295284002,0,0,0,0,3,0,0,0,0,6,0,0,0,0,2,0,0,0,0.558760189,0.858542286,0,0.137562093,0,0,1,0,0,0,3,10,0,2,13/09/2014 19:00,0,0,0,0,0,0.295284002,1.554864568,0.295284002,1.554864568,0,0.696322282,2014,Ligue1
SC Bastia -- Lens,0,0.132925501,0.556279501,0,0,0,1,3,0,0,0,2,7,0,0,0,0,1,0,0,0,0.104449499,0.187015401,0,0.0111165,0,1,1,0,0,0,2,4,0,1,13/09/2014 19:00,0,0,1,0,0,0.689205002,0.302581401,0.689205002,0.302581401,0.132925501,0.115565999,2014,Ligue1
Saint-Etienne -- Caen,0,0.140062902,0.908197131,0,0.384027004,0,0,3,0,0,0,2,9,0,1,0,0,0,0,0,0.0574461,0,0.484673591,0,0,0,0,1,0,0,1,1,4,0,0,13/09/2014 19:00,0,0,0,0,0,1.432287037,0.542119691,1.432287037,0.542119691,0.524089906,0.0574461,2014,Ligue1
Lille -- Nantes,0,0.093798801,1.369134732,0,0,0,0,6,0,0,0,2,11,0,0,0,0,2,0,0,0,0.046332799,0.948157506,0,0,0,0,3,0,0,0,1,10,0,0,14/09/2014 13:00,0,0,0,0,0,1.462933533,0.994490305,1.462933533,0.994490305,0.093798801,0.046332799,2014,Ligue1
Guingamp -- Bordeaux,0,0,0.532171695,0.760095,0.395300411,0,0,3,1,1,0,0,8,1,2,0,0,0,1,1,0.0420008,0,0.2474874,0,0,0,0,2,0,0,1,0,6,0,0,14/09/2014 16:00,0,0,1,0,0,1.687567106,0.2894882,0.927472105,0.2894882,0.395300411,0.0420008,2014,Ligue1
Evian Thonon Gaillard -- Marseille,0,0.085524902,0.826645417,0,0,0,0,1,0,0,0,2,10,0,0,0,0,1,0,0,0,0,1.075249223,0,0.045905001,0,0,3,0,0,0,0,5,0,1,14/09/2014 20:00,0,0,2,0,0,0.912170319,1.121154225,0.912170319,1.121154225,0.085524902,0.045905001,2014,Ligue1
Bordeaux -- Evian Thonon Gaillard,0,0.106211998,0.3374709,0,0.095746197,0,0,2,0,0,0,1,5,0,1,0,0,2,0,0,0,0.073978297,0.2911327,0,0,0,0,2,0,0,0,1,7,0,0,19/09/2014 19:30,0,0,1,0,0,0.539429095,0.365110997,0.539429095,0.365110997,0.201958194,0.073978297,2014,Ligue1
Marseille -- Rennes,0.073452197,0.028422,1.294324327,0,0.101705,1,1,5,0,0,1,1,13,0,1,1,1,1,0,0,0,0.529417802,0.829340427,0,0.0187608,0,1,3,0,0,0,2,10,0,1,20/09/2014 16:00,0,0,0,0,0,1.497903524,1.377519029,1.497903524,1.377519029,0.203579197,0.548178602,2014,Ligue1
Lorient -- Reims,0.040558498,0,0.195695197,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0.092351601,0,0.733870776,0,0,0,0,3,0,0,1,0,6,0,0,20/09/2014 19:00,0,0,1,0,0,0.236253696,0.826222377,0.236253696,0.826222377,0.040558498,0.092351601,2014,Ligue1
Metz -- SC Bastia,0.105370402,0.529423408,1.115914677,0,0,0,1,8,0,0,2,2,15,0,0,0,1,2,0,0,0.122863397,0,0.287049002,0,0.037063001,0,0,1,0,0,2,0,6,0,2,20/09/2014 19:00,0,0,1,0,0,1.750708488,0.4469754,1.750708488,0.4469754,0.634793811,0.159926398,2014,Ligue1
Nantes -- Nice,0.051736001,0.223383299,1.694101996,0,0,0,1,3,0,0,1,4,14,0,0,0,0,1,0,0,0,0.021924,0.058293501,0,0,0,1,1,0,0,0,2,3,0,0,20/09/2014 19:00,0,1,0,0,0,1.969221296,0.080217501,1.969221296,0.080217501,0.2751193,0.021924,2014,Ligue1
Toulouse -- Caen,0.043644901,0.0294275,1.631960501,1.520190001,0.41753,0,0,4,2,0,1,1,18,2,1,0,0,1,2,0,0.066276997,0,0.5062801,0,0.092228502,1,0,4,0,0,1,0,10,0,1,20/09/2014 19:00,1,0,2,0,0,3.642752904,0.664785599,2.122562903,0.664785599,0.490602402,0.158505499,2014,Ligue1
Lille -- Montpellier,0,0.206589598,0.624798397,0,0,0,0,2,0,0,0,4,9,0,0,0,0,0,0,0,0,0.115663998,0.194258397,0,0.039972701,0,0,0,0,0,0,1,3,0,2,21/09/2014 13:00,0,0,0,0,0,0.831387995,0.349895096,0.831387995,0.349895096,0.206589598,0.155636699,2014,Ligue1
Lens -- Saint-Etienne,0,0.051099801,0.804805834,0,0.0249529,0,0,3,0,0,0,2,7,0,1,0,0,0,0,0,0,0.117640397,0.715901401,0,0.205460995,0,0,2,0,1,0,3,11,0,1,21/09/2014 16:00,0,0,1,0,0,0.880858535,1.039002793,0.880858535,1.039002793,0.076052701,0.323101392,2014,Ligue1
Monaco -- Guingamp,0.122060403,0.184952897,0.529670803,0,0.658345508,1,1,4,0,1,2,4,11,0,2,0,0,0,0,1,0,0,0.083391598,0,0,0,0,2,0,0,0,0,3,0,0,21/09/2014 16:00,0,0,0,0,0,1.495029612,0.083391598,1.495029612,0.083391598,0.965358809,0,2014,Ligue1
Paris Saint Germain -- Lyon,0,0,1.707010826,0,0.0589949,0,0,3,0,0,0,0,11,0,1,0,0,1,0,0,0.1015868,0.094042201,0.256983496,0,0.0854147,1,1,2,0,1,2,2,4,0,1,21/09/2014 20:00,0,1,0,0,0,1.766005727,0.538027197,1.766005727,0.538027197,0.0589949,0.281043701,2014,Ligue1
Reims -- Marseille,0,0.040699901,0.248479303,0,0.093849599,0,0,3,0,0,0,2,6,0,2,0,0,0,0,0,0,0.037605401,2.965984425,0.760095,0,0,1,9,1,0,0,1,19,1,0,23/09/2014 18:00,0,0,5,0,0,0.383028803,3.763684826,0.383028803,3.003589826,0.1345495,0.037605401,2014,Ligue1
Rennes -- Toulouse,0,0.168886099,0.435272297,0,0.039348502,0,0,3,0,1,0,2,13,0,1,0,0,0,0,0,0,0.173605297,0.305965366,0,0,0,1,4,0,0,0,2,7,0,0,23/09/2014 20:00,0,0,2,0,0,0.643506898,0.479570663,0.643506898,0.479570663,0.208234601,0.173605297,2014,Ligue1
Evian Thonon Gaillard -- Lens,0.0310567,0.044410098,0.437026283,0,0.462537803,0,0,2,0,1,1,1,9,0,3,0,0,1,0,1,0,0.059094101,0.801363786,0,0,0,0,4,0,0,0,1,8,0,0,24/09/2014 18:00,0,0,1,0,0,0.975030884,0.860457887,0.975030884,0.860457887,0.538004601,0.059094101,2014,Ligue1
Guingamp -- Metz,0.0715065,0.207515201,0.375959195,0,0.087899398,0,0,2,0,0,1,3,7,0,2,0,0,0,0,0,0,0.143867798,0.185157799,0,0,0,1,3,0,0,0,2,7,0,0,24/09/2014 18:00,0,1,0,0,0,0.742880294,0.329025597,0.742880294,0.329025597,0.366921099,0.143867798,2014,Ligue1
Lyon -- Lorient,0.0440493,0.0862705,2.026033089,0,0,0,1,8,0,0,1,2,11,0,0,0,0,4,0,0,0,0.027018201,0.425927002,0,0,0,1,1,0,0,0,1,12,0,0,24/09/2014 18:00,0,0,0,0,0,2.156352889,0.452945203,2.156352889,0.452945203,0.1303198,0.027018201,2014,Ligue1
