fixture,home_directfk_xG,home_corner_xG,home_op_xG,home_pen_xG,home_setpiece_xG,home_directfk_shots_ot,home_corner_shots_ot,home_op_shots_ot,home_pen_shots_ot,home_setpiece_shots_ot,home_directfk_shots,home_corner_shots,home_op_shots,home_pen_shots,home_setpiece_shots,home_directfk_goals,home_corner_goals,home_op_goals,home_pen_goals,home_setpiece_goals,away_directfk_xG,away_corner_xG,away_op_xG,away_pen_xG,away_setpiece_xG,away_directfk_shots_ot,away_corner_shots_ot,away_op_shots_ot,away_pen_shots_ot,away_setpiece_shots_ot,away_directfk_shots,away_corner_shots,away_op_shots,away_pen_shots,away_setpiece_shots,date,away_directfk_goals,away_corner_goals,away_op_goals,away_pen_goals,away_setpiece_goals,home_xG,away_xG,home_np_xG,away_np_xG,home_sp_xG,away_sp_xG,season,league
Parma -- Roma,0,0.241231009,0.093451499,0,0,0,2,2,0,0,0,2,4,0,0,0,1,0,0,0,0.100865997,0.097723,0.626821294,0,0,1,1,2,0,0,1,3,8,0,0,24/09/2014 19:45,1,0,1,0,0,0.334682508,0.825410292,0.334682508,0.825410292,0.241231009,0.198588997,2014,SerieA
Sampdoria -- Chievo,0.061441399,1.118179969,0.559839094,0,0.043290701,0,2,2,0,0,1,4,10,0,1,0,2,0,0,0,0,0,0.242384927,0,0.0283021,0,0,2,0,1,0,0,4,0,1,24/09/2014 19:45,0,0,0,0,1,1.782751163,0.270687027,1.782751163,0.270687027,1.222912069,0.0283021,2014,SerieA
Verona -- Genoa,0,0.0710399,1.757143282,0,0,0,0,7,0,0,0,1,16,0,0,0,0,2,0,0,0,0,1.530996013,0,0.085708,0,0,9,0,0,0,0,15,0,1,24/09/2014 19:45,0,0,2,0,0,1.828183183,1.616704013,1.828183183,1.616704013,0.0710399,0.085708,2014,SerieA
Lazio -- Udinese,0.086883601,0.191088805,0.664347008,0,0,0,1,3,0,0,2,5,15,0,0,0,0,0,0,0,0.128531102,0,0.799985223,0,0.133487001,1,0,1,0,0,3,0,3,0,1,25/09/2014 19:45,0,0,1,0,0,0.942319414,1.062003326,0.942319414,1.062003326,0.277972406,0.262018103,2014,SerieA
Roma -- Verona,0,0.1334792,2.559368197,0,0,0,0,5,0,0,0,4,19,0,0,0,0,2,0,0,0,0.0145216,0.3388494,0,0,0,0,3,0,0,0,1,8,0,0,27/09/2014 17:00,0,0,0,0,0,2.692847397,0.353371,2.692847397,0.353371,0.1334792,0.0145216,2014,SerieA
Atalanta -- Juventus,0,0.0363709,0.213820298,0.761299014,0,0,0,0,1,0,0,2,7,1,0,0,0,0,0,0,0,0,2.755119435,0,0,0,0,7,0,0,0,0,16,0,0,27/09/2014 19:45,0,0,3,0,0,1.011490212,2.755119435,0.250191198,2.755119435,0.0363709,0,2014,SerieA
Sassuolo -- Napoli,0.058125701,0.135428399,0.296727086,0,0.274971992,1,0,0,0,0,1,2,7,0,1,0,0,0,0,0,0,0,1.378308931,0,0.0214043,0,0,3,0,0,0,0,9,0,1,28/09/2014 11:30,0,0,1,0,0,0.765253178,1.399713231,0.765253178,1.399713231,0.468526091,0.0214043,2014,SerieA
Cesena -- AC Milan,0.220390201,0,0.944446858,0,0,0,0,2,0,0,2,0,8,0,0,0,0,1,0,0,0.051031802,0.172837298,0.535304101,0,0.117535003,1,1,1,0,1,1,3,6,0,1,28/09/2014 14:00,0,1,0,0,0,1.164837059,0.876708204,1.164837059,0.876708204,0.220390201,0.341404103,2014,SerieA
Chievo -- Empoli,0.063315101,0.171454901,0.603417587,0,0,0,0,4,0,0,1,3,14,0,0,0,0,1,0,0,0,0,1.674017921,0,0,0,0,3,0,0,0,0,6,0,0,28/09/2014 14:00,0,0,1,0,0,0.838187588,1.674017921,0.838187588,1.674017921,0.234770002,0,2014,SerieA
Inter -- Cagliari,0,0.2254319,0.516182996,0,0.565201499,0,1,3,0,1,0,6,7,0,2,0,0,0,0,1,0,0.568959985,2.028891185,0.761299014,0,0,1,5,1,0,0,3,12,1,0,28/09/2014 14:00,0,1,3,0,0,1.306816394,3.359150184,1.306816394,2.59785117,0.790633398,0.568959985,2014,SerieA
Torino -- Fiorentina,0,0.324951204,0.702133496,0,0.0172433,0,0,3,0,0,0,2,12,0,1,0,0,1,0,0,0.1371595,0,1.23577518,0,0,1,0,6,0,0,3,0,16,0,0,28/09/2014 14:00,0,0,1,0,0,1.044327999,1.37293468,1.044327999,1.37293468,0.342194503,0.1371595,2014,SerieA
Genoa -- Sampdoria,0.0288203,0,0.174834201,0,0,0,0,3,0,0,1,0,6,0,0,0,0,0,0,0,0.064313499,0.0628168,0.063634099,0,0.0617806,1,0,0,0,0,2,2,3,0,2,28/09/2014 19:45,1,0,0,0,0,0.203654502,0.252544998,0.203654502,0.252544998,0.0288203,0.188910899,2014,SerieA
Udinese -- Parma,0,0.097764499,0.963821101,0,0,0,0,5,0,0,0,2,10,0,0,0,0,4,0,0,0.095747203,0,0.983203984,0.761299014,0.021028399,0,0,5,1,0,1,0,15,1,1,29/09/2014 18:00,0,0,1,1,0,1.0615856,1.8612786,1.0615856,1.099979586,0.097764499,0.116775602,2014,SerieA
Palermo -- Lazio,0,0.015669901,1.549252067,0,0.016983701,0,0,4,0,0,0,1,15,0,1,0,0,0,0,0,0,0,2.436782634,0,0.106995098,0,0,8,0,2,0,0,13,0,2,29/09/2014 20:00,0,0,2,0,2,1.581905669,2.543777732,1.581905669,2.543777732,0.032653602,0.106995098,2014,SerieA
Verona -- Cagliari,0,0.0664708,0.896497412,0,0,0,1,4,0,0,0,2,11,0,0,0,0,1,0,0,0.100399002,0.551343307,1.349344798,0,0.0136651,0,0,6,0,1,1,5,12,0,1,04/10/2014 17:00,0,0,0,0,0,0.962968212,2.014752207,0.962968212,2.014752207,0.0664708,0.665407409,2014,SerieA
AC Milan -- Chievo,0.057513699,0.141776498,1.306494313,0,0.109851703,1,0,3,0,0,1,2,17,0,2,1,0,1,0,0,0,0,0.530831282,0,0.021420499,0,0,2,0,0,0,0,9,0,1,04/10/2014 19:45,0,0,0,0,0,1.615636214,0.552251781,1.615636214,0.552251781,0.3091419,0.021420499,2014,SerieA
Empoli -- Palermo,0.079218,0.205950301,1.441745993,0,0.270587197,2,2,6,0,2,2,5,11,0,3,0,1,2,0,0,0,0,0.319965097,0,0,0,0,2,0,0,0,0,7,0,0,05/10/2014 11:30,0,0,0,0,0,1.997501491,0.319965097,1.997501491,0.319965097,0.555755498,0,2014,SerieA
Lazio -- Sassuolo,0.129225001,0.1371364,1.320976034,0,0.016075101,0,1,7,0,1,1,2,9,0,1,0,1,2,0,0,0.069653101,0,0.828838506,0.761299014,0.0136366,1,0,4,1,0,2,0,8,1,1,05/10/2014 14:00,0,0,1,1,0,1.603412535,1.673427221,1.603412535,0.912128207,0.282436501,0.083289701,2014,SerieA
Parma -- Genoa,0,0.083479904,1.093259679,0,0.027889101,0,0,2,0,0,0,1,10,0,1,0,0,1,0,0,0,0.015759701,1.748451121,0,0.00902936,0,0,5,0,0,0,1,12,0,1,05/10/2014 14:00,0,0,2,0,0,1.204628684,1.773240182,1.204628684,1.773240182,0.111369004,0.02478906,2014,SerieA
Sampdoria -- Atalanta,0,0,1.314992484,0,0,0,0,3,0,0,0,0,16,0,0,0,0,1,0,0,0.135486007,0.038630102,0.412835727,0,0,0,0,1,0,0,1,1,7,0,0,05/10/2014 14:00,0,0,0,0,0,1.314992484,0.586951835,1.314992484,0.586951835,0,0.174116109,2014,SerieA
Udinese -- Cesena,0,0,0.799122962,0,0.040534601,0,0,3,0,0,0,0,13,0,1,0,0,1,0,0,0.027695499,0,1.296061512,0.761299014,0,0,0,4,1,0,1,0,5,1,0,05/10/2014 14:00,0,0,0,1,0,0.839657563,2.085056026,0.839657563,1.323757011,0.040534601,0.027695499,2014,SerieA
Juventus -- Roma,0.055715401,0.118335299,1.326143187,1.522518039,0.066092402,0,1,2,2,0,1,3,13,2,1,0,1,0,2,0,0,0.110054597,0.895027511,0.761299014,0,0,0,1,1,0,0,3,4,1,0,05/10/2014 17:00,0,0,1,1,0,3.088804328,1.766381122,1.566286289,1.005082108,0.240143102,0.110054597,2014,SerieA
Fiorentina -- Inter,0,0,2.331186417,0,0,0,0,7,0,0,0,0,15,0,0,0,0,3,0,0,0.070509799,0.0750551,0.411607592,0,0.060056001,1,0,3,0,0,1,2,10,0,1,05/10/2014 19:45,0,0,0,0,0,2.331186417,0.617228492,2.331186417,0.617228492,0,0.2056209,2014,SerieA
Napoli -- Torino,0.054852501,0.781940173,2.887115387,0,0.0146656,0,0,7,0,1,1,5,17,0,1,0,0,2,0,0,0.052778699,0.078291103,0.231441898,0,0.052192099,0,0,2,0,0,1,1,5,0,1,05/10/2014 19:45,0,0,1,0,0,3.738573661,0.414703799,3.738573661,0.414703799,0.851458274,0.183261901,2014,SerieA
Roma -- Chievo,0.060183499,0.103023097,0.468986101,0.761299014,0,0,2,5,1,0,1,2,10,1,0,0,1,1,1,0,0.019438701,0.0135758,0.247965402,0,0.043090802,1,0,1,0,1,1,1,8,0,1,18/10/2014 17:00,0,0,0,0,0,1.393491711,0.324070704,0.632192697,0.324070704,0.163206596,0.076105302,2014,SerieA
Sassuolo -- Juventus,0.076598901,0,0.652416989,0,0.104199,0,0,2,0,0,2,0,4,0,1,0,0,1,0,0,0,0.242832404,1.76641331,0,0,0,0,6,0,0,0,3,16,0,0,18/10/2014 19:45,0,0,1,0,0,0.83321489,2.009245713,0.83321489,2.009245713,0.180797901,0.242832404,2014,SerieA
Fiorentina -- Lazio,0.045197599,0.126177296,0.301263057,0,0.097969597,0,0,2,0,0,1,3,8,0,3,0,0,0,0,0,0.031739101,0.028770801,1.800769684,0,0,0,0,5,0,0,1,1,8,0,0,19/10/2014 11:30,0,0,2,0,0,0.570607549,1.861279585,0.570607549,1.861279585,0.269344492,0.060509901,2014,SerieA
Atalanta -- Parma,0.091089398,0,1.279450389,0,0.0105018,0,0,3,0,0,1,0,15,0,1,0,0,1,0,0,0,0,0.306658292,0,0,0,0,1,0,0,0,0,6,0,0,19/10/2014 14:00,0,0,0,0,0,1.381041586,0.306658292,1.381041586,0.306658292,0.101591198,0,2014,SerieA
Cagliari -- Sampdoria,0,0.073896497,0.681928206,0.761299014,0,0,0,3,1,0,0,1,11,1,0,0,0,1,1,0,0.0287866,0,2.871321399,0,0.437412115,1,0,5,0,1,1,0,10,0,2,19/10/2014 14:00,0,0,1,0,1,1.517123718,3.337520113,0.755824704,3.337520113,0.073896497,0.466198714,2014,SerieA
