fixture,home_directfk_xG,home_corner_xG,home_op_xG,home_pen_xG,home_setpiece_xG,home_directfk_shots_ot,home_corner_shots_ot,home_op_shots_ot,home_pen_shots_ot,home_setpiece_shots_ot,home_directfk_shots,home_corner_shots,home_op_shots,home_pen_shots,home_setpiece_shots,home_directfk_goals,home_corner_goals,home_op_goals,home_pen_goals,home_setpiece_goals,away_directfk_xG,away_corner_xG,away_op_xG,away_pen_xG,away_setpiece_xG,away_directfk_shots_ot,away_corner_shots_ot,away_op_shots_ot,away_pen_shots_ot,away_setpiece_shots_ot,away_directfk_shots,away_corner_shots,away_op_shots,away_pen_shots,away_setpiece_shots,date,away_directfk_goals,away_corner_goals,away_op_goals,away_pen_goals,away_setpiece_goals,home_xG,away_xG,home_np_xG,away_np_xG,home_sp_xG,away_sp_xG,season,league
Burnley -- Huddersfield,0,0,0.369453906,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0.043943699,0.046155801,0.222461297,0,0,0,0,2,0,0,1,2,6,0,0,23/09/2017 15:00,0,0,0,0,0,0.369453906,0.312560798,0.369453906,0.312560798,0,0.0900995,2017,EPL
Everton -- Bournemouth,0,0.3102322,1.981222539,0,0,0,0,2,0,0,0,3,9,0,0,0,0,2,0,0,0,0.032824601,0.3519029,0,0,0,0,4,0,0,0,2,6,0,0,23/09/2017 15:00,0,0,1,0,0,2.291454739,0.384727501,2.291454739,0.384727501,0.3102322,0.032824601,2017,EPL
Manchester City -- Crystal Palace,0,0.685067997,5.080662219,0,0,0,1,8,0,0,0,5,20,0,0,0,0,5,0,0,0,0.0160957,0.594922012,0,0,0,0,0,0,0,0,1,4,0,0,23/09/2017 15:00,0,0,0,0,0,5.765730216,0.611017711,5.765730216,0.611017711,0.685067997,0.0160957,2017,EPL
Southampton -- Manchester United,0,0.413820393,0.407119403,0,0,0,0,3,0,0,0,4,10,0,0,0,0,0,0,0,0.0451014,0.0423216,1.066721192,0,0,0,0,4,0,0,1,1,7,0,0,23/09/2017 15:00,0,0,1,0,0,0.820939796,1.154144192,0.820939796,1.154144192,0.413820393,0.087423,2017,EPL
Stoke -- Chelsea,0.117888004,0.0342329,0.292096602,0,0.156742604,0,0,1,0,1,1,1,8,0,3,0,0,0,0,0,0,0,1.598151885,0,0,0,0,4,0,0,0,0,7,0,0,23/09/2017 15:00,0,0,4,0,0,0.600960109,1.598151885,0.600960109,1.598151885,0.308863508,0,2017,EPL
Swansea -- Watford,0.102282003,0.217649207,1.45218098,0,0.111104403,0,0,2,0,1,1,2,4,0,3,0,0,1,0,0,0,0,1.258167218,0,0,0,0,4,0,0,0,0,8,0,0,23/09/2017 15:00,0,0,2,0,0,1.883216592,1.258167218,1.883216592,1.258167218,0.431035612,0,2017,EPL
Leicester -- Liverpool,0,1.079092011,1.147499515,0.761169016,0.048917902,0,1,4,1,1,0,2,7,1,2,0,1,1,0,0,0.058446001,0.094013998,1.78264019,0,0,1,1,4,0,0,1,2,20,0,0,23/09/2017 17:30,1,0,2,0,0,3.036678444,1.935100189,2.275509427,1.935100189,1.128009913,0.15246,2017,EPL
Brighton -- Newcastle United,0,0.114647999,0.285027304,0,0.107666001,0,0,2,0,1,0,1,5,0,1,0,0,0,0,1,0.151643701,0.082056798,1.123881688,0,0.0132194,1,1,3,0,0,3,2,11,0,1,24/09/2017 16:00,0,0,0,0,0,0.507341304,1.370801588,0.507341304,1.370801588,0.222314,0.246919899,2017,EPL
Arsenal -- West Bromwich Albion,0.2281777,0.0733255,0.949346096,0.761169016,0.430317014,1,1,2,1,1,3,2,9,1,1,0,0,0,1,1,0,0.0255163,0.734739693,0,0.021742299,0,1,1,0,0,0,1,5,0,1,25/09/2017 20:00,0,0,0,0,0,2.442335327,0.781998292,1.681166311,0.781998292,0.731820215,0.047258599,2017,EPL
Huddersfield -- Tottenham,0,0,0.196648202,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0.036373101,1.524516001,0,0,0,0,7,0,0,0,1,13,0,0,30/09/2017 12:30,0,0,4,0,0,0.196648202,1.560889103,0.196648202,1.560889103,0,0.036373101,2017,EPL
Bournemouth -- Leicester,0,0,1.467807881,0,0,0,0,4,0,0,0,0,19,0,0,0,0,0,0,0,0,0.0505736,0.544234392,0,0,0,0,1,0,0,0,2,6,0,0,30/09/2017 15:00,0,0,0,0,0,1.467807881,0.594807993,1.467807881,0.594807993,0,0.0505736,2017,EPL
Manchester United -- Crystal Palace,0,0.210015204,2.589335876,0,0.677700996,0,1,5,0,1,0,4,13,0,1,0,0,3,0,1,0,0,0.181627,0,0.062693901,0,0,1,0,0,0,0,5,0,1,30/09/2017 15:00,0,0,0,0,0,3.477052076,0.244320901,3.477052076,0.244320901,0.8877162,0.062693901,2017,EPL
Stoke -- Southampton,0,0.507284908,1.640459577,0.761169016,0,0,1,4,1,0,0,4,12,1,0,0,1,1,0,0,0,0.208379005,0.796404692,0,0.427251495,0,1,1,0,1,0,3,16,0,2,30/09/2017 15:00,0,1,0,0,0,2.908913501,1.432035193,2.147744484,1.432035193,0.507284908,0.635630501,2017,EPL
West Bromwich Albion -- Watford,0,1.291309921,0.647645207,0,0,0,2,2,0,0,0,3,6,0,0,0,1,1,0,0,0,0,1.122735109,0,0.571402006,0,0,2,0,1,0,0,13,0,2,30/09/2017 15:00,0,0,1,0,1,1.938955128,1.694137115,1.938955128,1.694137115,1.291309921,0.571402006,2017,EPL
West Ham -- Swansea,0,0.0115184,0.659677006,0,0.0209899,0,0,4,0,0,0,1,7,0,1,0,0,1,0,0,0.042473201,0,0.136094602,0,0,0,0,1,0,0,1,0,5,0,0,30/09/2017 15:00,0,0,0,0,0,0.692185307,0.178567803,0.692185307,0.178567803,0.032508301,0.042473201,2017,EPL
Chelsea -- Manchester City,0,0,0.478374515,0,0.433158405,0,0,1,0,1,0,0,2,0,2,0,0,0,0,0,0.047940101,0.20848561,0.974253821,0,0,1,2,2,0,0,1,6,10,0,0,30/09/2017 17:30,0,0,1,0,0,0.91153292,1.230679533,0.91153292,1.230679533,0.433158405,0.256425711,2017,EPL
Arsenal -- Brighton,0.132671803,0.091730999,2.047029302,0,0.233475501,0,1,6,0,1,2,3,17,0,3,0,0,1,0,1,0,0,0.3544953,0,0.031847671,0,0,1,0,0,0,0,7,0,2,01/10/2017 12:00,0,0,0,0,0,2.504907605,0.386342971,2.504907605,0.386342971,0.457878303,0.031847671,2017,EPL
Everton -- Burnley,0,0.087000702,0.820204407,0,0.0265551,0,0,4,0,0,0,3,21,0,1,0,0,0,0,0,0,0,0.350905797,0,0.033071101,0,0,1,0,1,0,0,4,0,1,01/10/2017 14:15,0,0,1,0,0,0.933760209,0.383976897,0.933760209,0.383976897,0.113555802,0.033071101,2017,EPL
Newcastle United -- Liverpool,0,0.107725002,0.172711702,0,0,0,1,4,0,0,0,1,7,0,0,0,0,1,0,0,0.044456199,0.623842012,1.099901151,0,0.022126701,0,0,2,0,0,1,4,11,0,1,01/10/2017 16:30,0,0,1,0,0,0.280436704,1.790326063,0.280436704,1.790326063,0.107725002,0.690424912,2017,EPL
Liverpool -- Manchester United,0,0.1816651,1.753227385,0,0.037344702,0,0,5,0,0,0,2,16,0,1,0,0,0,0,0,0,0.0134732,0.222793698,0,0,0,0,1,0,0,0,1,5,0,0,14/10/2017 12:30,0,0,0,0,0,1.972237187,0.236266898,1.972237187,0.236266898,0.219009802,0.0134732,2017,EPL
Burnley -- West Ham,0.124112803,0.061155701,0.473921403,0,0.0475218,0,0,5,0,0,2,2,15,0,1,0,0,1,0,0,0,0,0.835191993,0,0,0,0,6,0,0,0,0,8,0,0,14/10/2017 15:00,0,0,1,0,0,0.706711708,0.835191993,0.706711708,0.835191993,0.232790304,0,2017,EPL
Crystal Palace -- Chelsea,0.038643401,0.067081101,1.42370511,0,0,1,0,4,0,0,1,1,12,0,0,0,0,1,0,0,0.049251799,0.222171003,0.380496499,0,0,0,3,2,0,0,1,4,11,0,0,14/10/2017 15:00,0,1,0,0,0,1.529429613,0.651919301,1.529429613,0.651919301,0.105724502,0.271422802,2017,EPL
