fixture,home_directfk_xG,home_corner_xG,home_op_xG,home_pen_xG,home_setpiece_xG,home_directfk_shots_ot,home_corner_shots_ot,home_op_shots_ot,home_pen_shots_ot,home_setpiece_shots_ot,home_directfk_shots,home_corner_shots,home_op_shots,home_pen_shots,home_setpiece_shots,home_directfk_goals,home_corner_goals,home_op_goals,home_pen_goals,home_setpiece_goals,date,away_directfk_xG,away_corner_xG,away_op_xG,away_pen_xG,away_setpiece_xG,away_directfk_shots_ot,away_corner_shots_ot,away_op_shots_ot,away_pen_shots_ot,away_setpiece_shots_ot,away_directfk_shots,away_corner_shots,away_op_shots,away_pen_shots,away_setpiece_shots,date,away_directfk_goals,away_corner_goals,away_op_goals,away_pen_goals,away_setpiece_goals,home_xG,away_xG,home_np_xG,away_np_xG,home_sp_xG,away_sp_xG,season,league
Atletico Madrid -- Sevilla,0.0,0.07404939830303192,0.9884809292852879,0.7432780265808105,0.9028209745883942,0,2,1,1,2,0,3,5,1,2,0,0,1,1,2,2014-09-27 19:00:00,0.0,0.0,0.03691270016133785,0.0,0.14146370068192482,0,0,1,0,0,0,0,2,0,2,2014-09-27 19:00:00,0,0,0,0,0,2.7086293287575245,0.17837640084326267,1.965351302176714,0.17837640084326267,0.9768703728914261,0.14146370068192482,2014,La Liga
Athletic Club -- Eibar,0.1536599025130272,0.021173100918531418,0.8842440098524094,0.0,0.10691100358963013,0,0,1,0,0,2,1,9,0,1,0,0,0,0,0,2014-09-27 21:00:00,0.0,0.0,0.5122898030094802,0.0,0.020645400509238243,0,0,2,0,0,0,0,9,0,1,2014-09-27 21:00:00,0,0,0,0,0,1.165988016873598,0.5329352035187185,1.165988016873598,0.5329352035187185,0.28174400702118874,0.020645400509238243,2014,La Liga
Levante -- Rayo Vallecano,0.06585749983787537,0.0,0.09855340886861086,0.0,0.5012262091040611,0,0,0,0,0,1,0,4,0,2,0,0,0,0,0,2014-09-27 21:00:00,0.0,0.06730850040912628,0.5839183945208788,0.7432780265808105,0.0,0,0,5,0,0,0,2,10,1,0,2014-09-27 21:00:00,0,0,2,0,0,0.6656371178105474,1.3945049215108156,0.6656371178105474,0.6512268949300051,0.5670837089419365,0.06730850040912628,2014,La Liga
Getafe -- Malaga,0.14781199395656586,0.03117690049111843,0.4731309115886688,0.0,0.06134520098567009,0,0,3,0,0,1,1,6,0,1,0,0,1,0,0,2014-09-28 11:00:00,0.0,0.15682800114154816,0.45205370150506496,0.0,0.01796030066907406,0,0,0,0,0,0,1,8,0,1,2014-09-28 11:00:00,0,0,0,0,0,0.7134650070220232,0.6268420033156872,0.7134650070220232,0.6268420033156872,0.24033409543335438,0.17478830181062222,2014,La Liga
Deportivo La Coruna -- Almeria,0.05928510054945946,0.13483400642871857,0.24480269569903612,0.0,0.5421600043773651,0,0,0,0,1,1,1,4,0,2,0,0,0,0,0,2014-09-28 16:00:00,0.07643699645996094,0.0,0.5459206877276301,0.0,0.10208500176668167,0,0,6,0,0,1,0,12,0,2,2014-09-28 16:00:00,0,0,1,0,0,0.9810818070545793,0.7244426859542727,0.9810818070545793,0.7244426859542727,0.7362791113555431,0.1785219982266426,2014,La Liga
Real Sociedad -- Valencia,0.0,0.1742739025503397,0.5503569021821022,0.0,0.04651710111647844,0,0,4,0,0,0,4,11,0,3,0,0,1,0,0,2014-09-28 18:00:00,0.0515001006424427,0.02534100040793419,0.46470269560813904,0.0,0.013993900269269943,0,0,2,0,0,1,1,4,0,1,2014-09-28 18:00:00,0,0,1,0,0,0.7711479058489203,0.5555376969277859,0.7711479058489203,0.5555376969277859,0.22079100366681814,0.09083500131964684,2014,La Liga
Cordoba -- Espanyol,0.0,0.013972500339150429,0.07865049969404936,0.0,0.04449579864740372,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,2014-09-28 20:00:00,0.11252699792385101,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,2014-09-28 20:00:00,0,0,0,0,0,0.1371187986806035,0.11252699792385101,0.1371187986806035,0.11252699792385101,0.058468298986554146,0.11252699792385101,2014,La Liga
Getafe -- Cordoba,0.07491510361433029,0.13005800545215607,1.0183281116187572,0.0,0.24233069270849228,0,0,5,0,0,1,1,13,0,3,0,0,1,0,0,2014-10-03 20:00:00,0.0,0.0514318011701107,0.3141521029174328,0.0,0.011457599699497223,0,0,3,0,0,0,1,8,0,1,2014-10-03 20:00:00,0,0,1,0,0,1.4656319133937359,0.3770415037870407,1.4656319133937359,0.3770415037870407,0.44730380177497864,0.06288940086960793,2014,La Liga
Valencia -- Atletico Madrid,0.0,0.6153780221939087,0.403256393969059,0.0,0.0,0,1,2,0,0,0,1,5,0,0,0,1,1,0,0,2014-10-04 15:00:00,0.05668789893388748,0.19047290086746216,0.6873000701889396,0.7432780265808105,0.027749699540436268,0,0,4,1,0,1,2,14,1,2,2014-10-04 15:00:00,0,0,1,0,0,1.0186344161629677,1.705488596111536,1.0186344161629677,0.9622105695307255,0.6153780221939087,0.2749104993417859,2014,La Liga
Rayo Vallecano -- Barcelona,0.13813310116529465,0.07047970034182072,0.29918380454182625,0.0,0.0078025502152740955,0,1,3,0,0,2,2,9,0,1,0,0,0,0,0,2014-10-04 17:00:00,0.18938589841127396,0.109229801222682,2.679727992042899,0.0,0.0,0,0,6,0,0,2,3,13,0,0,2014-10-04 17:00:00,0,0,2,0,0,0.5155991562642157,2.978343691676855,0.5155991562642157,2.978343691676855,0.21641535172238946,0.29861569963395596,2014,La Liga
Eibar -- Levante,0.05758259817957878,0.039333401247859,0.3174936333671212,0.0,0.6401286907494068,0,0,4,0,2,1,2,8,0,3,0,0,1,0,1,2014-10-04 19:00:00,0.0,0.13706399872899055,0.9472097652032971,0.0,0.0,0,0,5,0,0,0,2,12,0,0,2014-10-04 19:00:00,0,0,3,0,0,1.0545383235439658,1.0842737639322877,1.0545383235439658,1.0842737639322877,0.7370446901768446,0.13706399872899055,2014,La Liga
Almeria -- Elche,0.0,1.0573923215270042,0.5400025965645909,0.7432780265808105,0.0,0,1,1,1,0,0,5,10,1,0,0,1,0,1,0,2014-10-04 21:00:00,0.0,0.0,0.5111440997570753,0.0,0.0,0,0,3,0,0,0,0,6,0,0,2014-10-04 21:00:00,0,0,2,0,0,2.3406729446724057,0.5111440997570753,1.5973949180915952,0.5111440997570753,1.0573923215270042,0.0,2014,La Liga
Malaga -- Granada,0.0,0.0,1.4309317516162992,0.7432780265808105,0.028647199273109436,0,0,2,1,0,0,0,15,1,1,0,0,1,1,0,2014-10-04 21:00:00,0.15942800045013428,0.0,0.7088937154039741,0.0,0.0,0,0,5,0,0,1,0,7,0,0,2014-10-04 21:00:00,0,0,1,0,0,2.202856977470219,0.8683217158541083,1.4595789508894086,0.8683217158541083,0.028647199273109436,0.15942800045013428,2014,La Liga
Sevilla -- Deportivo La Coruna,0.0,0.5631951931864023,2.575084399431944,0.7432780265808105,0.021942399442195892,0,2,7,1,0,0,4,10,1,1,0,1,3,0,0,2014-10-05 11:00:00,0.08117319829761982,0.0,0.1471942001953721,0.0,0.0,2,0,3,0,0,2,0,5,0,0,2014-10-05 11:00:00,1,0,0,0,0,3.9035000186413527,0.22836739849299192,3.160221992060542,0.22836739849299192,0.5851375926285982,0.08117319829761982,2014,La Liga
Celta Vigo -- Villarreal,0.04568900167942047,0.24310699850320816,0.8476559929549694,0.0,0.04200579971075058,0,0,4,0,0,1,3,11,0,1,0,0,1,0,0,2014-10-05 16:00:00,0.057415299117565155,0.17022399604320526,1.7964532189071178,0.0,0.0,0,0,4,0,0,1,3,7,0,0,2014-10-05 16:00:00,0,0,3,0,0,1.1784577928483486,2.0240925140678883,1.1784577928483486,2.0240925140678883,0.3308017998933792,0.22763929516077042,2014,La Liga
Espanyol -- Real Sociedad,0.1697320006787777,0.057582199573516846,1.1674210093915462,0.0,0.0,1,0,3,0,0,2,1,7,0,0,0,0,2,0,0,2014-10-05 18:00:00,0.049245499074459076,0.12489169836044312,0.30762380082160234,0.0,0.0,0,0,4,0,0,1,2,10,0,0,2014-10-05 18:00:00,0,0,0,0,0,1.3947352096438408,0.48176099825650454,1.3947352096438408,0.48176099825650454,0.22731420025229454,0.1741371974349022,2014,La Liga
Real Madrid -- Athletic Club,0.09922000020742416,0.24974370747804642,3.265741627663374,0.0,0.0,1,2,11,0,0,2,2,15,0,0,0,2,3,0,0,2014-10-05 20:00:00,0.0,0.6048518978059292,0.14006609935313463,0.0,0.0,0,3,2,0,0,0,3,3,0,0,2014-10-05 20:00:00,0,0,0,0,0,3.6147053353488445,0.7449179971590638,3.6147053353488445,0.7449179971590638,0.3489637076854706,0.6048518978059292,2014,La Liga
Granada -- Rayo Vallecano,0.0,0.021607499569654465,0.292370998300612,0.0,0.12063369899988174,0,0,1,0,0,0,1,6,0,2,0,0,0,0,0,2014-10-17 20:00:00,0.0,0.0,0.47178518772125244,0.0,0.0,0,0,2,0,0,0,0,8,0,0,2014-10-17 20:00:00,0,0,1,0,0,0.4346121968701482,0.47178518772125244,0.4346121968701482,0.47178518772125244,0.1422411985695362,0.0,2014,La Liga
Levante -- Real Madrid,0.0,0.11559549905359745,0.2842147992923856,0.0,0.08836060017347336,0,0,0,0,0,0,2,8,0,1,0,0,0,0,0,2014-10-18 15:00:00,0.07917699962854385,0.5044357869774103,3.1947209797799587,0.7432780265808105,0.0,0,1,9,1,0,2,3,15,1,0,2014-10-18 15:00:00,0,1,3,1,0,0.4881708985194564,4.521611792966723,0.4881708985194564,3.778333766385913,0.2039560992270708,0.5836127866059542,2014,La Liga
Athletic Club -- Celta Vigo,0.07596290111541748,0.2902757003903389,1.5529314707964659,0.7432780265808105,0.0,1,2,0,1,0,1,2,9,1,0,0,0,0,1,0,2014-10-18 17:00:00,0.050142500549554825,0.0,0.153352502733469,0.0,0.01844480074942112,0,0,1,0,0,1,0,2,0,1,2014-10-18 17:00:00,0,0,1,0,0,2.662448098883033,0.22193980403244495,1.9191700723022223,0.22193980403244495,0.3662386015057564,0.06858730129897594,2014,La Liga
Barcelona -- Eibar,0.0,0.19441679865121841,2.782375620678067,0.0,0.11614900082349777,0,1,11,0,0,0,5,21,0,1,0,0,3,0,0,2014-10-18 19:00:00,0.0,0.11288999766111374,0.816262498497963,0.0,0.0,0,0,2,0,0,0,1,3,0,0,2014-10-18 19:00:00,0,0,0,0,0,3.0929414201527834,0.9291524961590767,3.0929414201527834,0.9291524961590767,0.3105657994747162,0.11288999766111374,2014,La Liga
Cordoba -- Malaga,0.0992870032787323,0.05716229975223541,0.23949920386075974,0.0,0.0,0,0,2,0,0,1,1,6,0,0,0,0,1,0,0,2014-10-18 21:00:00,0.13510210067033768,0.06561500020325184,0.4689231961965561,0.7432780265808105,0.0,0,1,2,1,0,2,2,3,1,0,2014-10-18 21:00:00,0,0,1,1,0,0.39594850689172745,1.4129183236509562,0.39594850689172745,0.6696402970701456,0.1564493030309677,0.20071710087358952,2014,La Liga
Atletico Madrid -- Espanyol,0.0,3.18180631659925,1.3922148179262877,0.0,0.0,0,6,3,0,0,0,10,10,0,0,0,2,0,0,0,2014-10-19 11:00:00,0.0,0.1013450026512146,0.6224035574123263,0.0,0.0,0,0,1,0,0,0,1,6,0,0,2014-10-19 11:00:00,0,0,0,0,0,4.5740211345255375,0.7237485600635409,4.5740211345255375,0.7237485600635409,3.18180631659925,0.1013450026512146,2014,La Liga
Deportivo La Coruna -- Valencia,0.10031019896268845,0.06764580309391022,0.8054547067731619,0.0,0.021398300305008888,0,0,5,0,0,2,1,8,0,1,0,0,2,0,0,2014-10-19 16:00:00,0.05147460103034973,0.0,0.4174840897321701,0.0,0.09511130303144455,0,0,1,0,0,1,1,6,0,1,2014-10-19 16:00:00,0,0,0,0,0,0.9948090091347694,0.5640699937939644,0.9948090091347694,0.5640699937939644,0.18935430236160755,0.14658590406179428,2014,La Liga
Elche -- Sevilla,0.06635680049657822,0.10233700275421143,0.3078866032883525,0.0,0.0,1,0,0,0,0,2,2,8,0,0,0,0,0,0,0,2014-10-19 18:00:00,0.07421120256185532,0.10089600086212158,1.4765964150428772,0.0,0.948298990726471,1,1,4,0,1,1,1,7,0,1,2014-10-19 18:00:00,0,0,1,0,1,0.47658040653914213,2.600002609193325,0.47658040653914213,2.600002609193325,0.16869380325078964,1.1234061941504478,2014,La Liga
Villarreal -- Almeria,0.09903339669108391,0.0678481999784708,2.604841858148575,0.0,0.0,1,1,6,0,0,2,3,12,0,0,0,0,2,0,0,2014-10-19 20:00:00,0.0,0.0,0.3232915010303259,0.0,0.015659000724554062,0,0,2,0,1,0,0,9,0,1,2014-10-19 20:00:00,0,0,0,0,0,2.7717234548181295,0.33895050175487995,2.7717234548181295,0.33895050175487995,0.1668815966695547,0.015659000724554062,2014,La Liga
Real Sociedad -- Getafe,0.0,0.07241100165992975,1.1441604252904654,0.0,0.0775984013453126,0,0,2,0,0,0,2,9,0,2,0,0,1,0,0,2014-10-20 19:45:00,0.06501120328903198,0.05024329945445061,1.0856800824403763,0.0,0.0,0,1,6,0,0,1,2,13,0,0,2014-10-20 19:45:00,0,0,2,0,0,1.2941698282957077,1.2009345851838589,1.2941698282957077,1.2009345851838589,0.15000940300524235,0.11525450274348259,2014,La Liga
Celta Vigo -- Levante,0.0,0.22394839953631163,1.6562922112643719,0.0,0.0,0,0,4,0,0,0,3,10,0,0,0,0,3,0,0,2014-10-24 20:00:00,0.0,0.0,0.08188999816775322,0.0,0.12554199993610382,0,0,0,0,0,0,0,3,0,1,2014-10-24 20:00:00,0,0,0,0,0,1.8802406108006835,0.20743199810385704,1.8802406108006835,0.20743199810385704,0.22394839953631163,0.12554199993610382,2014,La Liga
Almeria -- Athletic Club,0.0,0.06943259947001934,0.2407369278371334,0.0,0.0,0,1,2,0,0,0,2,6,0,0,0,0,0,0,0,2014-10-25 15:00:00,0.0,0.8272698745131493,0.10883180052042007,0.0,0.0,0,1,0,0,0,0,4,2,0,0,2014-10-25 15:00:00,0,1,0,0,0,0.31016952730715275,0.9361016750335693,0.31016952730715275,0.9361016750335693,0.06943259947001934,0.8272698745131493,2014,La Liga
Real Madrid -- Barcelona,0.045128799974918365,0.15949689596891403,0.9359461907297373,0.7432780265808105,0.0,0,1,4,1,0,1,2,14,1,0,0,1,1,1,0,2014-10-25 17:00:00,0.1349628008902073,0.17496889270842075,0.9928824277594686,0.0,0.0,0,1,4,0,0,2,3,10,0,0,2014-10-25 17:00:00,0,0,1,0,0,1.8838499132543802,1.3028141213580966,1.1405718866735697,1.3028141213580966,0.2046256959438324,0.30993169359862804,2014,La Liga
Valencia -- Elche,0.0524539016187191,0.17282939702272415,0.8718137945979834,0.0,0.08791159838438034,0,2,1,0,1,1,2,8,0,1,0,2,0,0,0,2014-10-25 19:00:00,0.0,0.1281139999628067,0.3708705035969615,0.0,0.0,0,1,2,0,0,0,2,7,0,0,2014-10-25 19:00:00,0,1,0,0,0,1.185008691623807,0.4989845035597682,1.185008691623807,0.4989845035597682,0.3131948970258236,0.1281139999628067,2014,La Liga
Cordoba -- Real Sociedad,0.0,0.07381870225071907,2.02691110316664,0.0,0.0,0,1,2,0,0,0,2,5,0,0,0,0,1,0,0,2014-10-25 21:00:00,0.0678626000881195,0.07045590132474899,0.13489999994635582,0.0,0.6945122657343745,0,0,0,0,1,1,1,3,0,2,2014-10-25 21:00:00,0,0,0,0,1,2.100729805417359,0.9677307670935988,2.100729805417359,0.9677307670935988,0.07381870225071907,0.832830767147243,2014,La Liga
Eibar -- Granada,0.06429970264434814,0.12057700008153915,0.5159680088981986,0.0,0.037529099732637405,1,0,1,0,0,1,1,4,0,1,0,0,1,0,0,2014-10-25 21:00:00,0.08877209946513176,0.0,0.4535000752657652,0.0,0.0,2,0,1,0,0,2,0,6,0,0,2014-10-25 21:00:00,0,0,1,0,0,0.7383738113567233,0.542272174730897,0.7383738113567233,0.542272174730897,0.2224058024585247,0.08877209946513176,2014,La Liga
Malaga -- Rayo Vallecano,0.1332121044397354,0.03756390139460564,2.898266864940524,0.7432780265808105,0.10346239618957043,0,0,6,1,0,2,1,12,1,2,0,0,3,1,0,2014-10-26 11:00:00,0.09460180252790451,0.03525789827108383,0.2651949003338814,0.0,0.0,1,1,2,0,0,2,1,7,0,0,2014-10-26 11:00:00,0,0,0,0,0,3.915783293545246,0.3950546011328697,3.1725052669644356,0.3950546011328697,0.2742384020239115,0.12985970079898834,2014,La Liga
Espanyol -- Deportivo La Coruna,0.1402214989066124,0.0,0.20502560213208199,0.0,0.06528010219335556,0,0,1,0,0,2,0,3,0,1,0,0,0,0,0,2014-10-26 16:00:00,0.0,0.0,0.011372700333595276,0.0,0.08184009790420532,0,0,1,0,0,0,0,1,0,1,2014-10-26 16:00:00,0,0,0,0,0,0.41052720323204994,0.0932127982378006,0.41052720323204994,0.0932127982378006,0.20550160109996796,0.08184009790420532,2014,La Liga
Sevilla -- Villarreal,0.0,0.0,0.272675396874547,0.7432780265808105,0.014168400317430496,0,0,3,1,0,0,0,6,1,1,0,0,1,1,0,2014-10-26 18:00:00,0.09163159877061844,0.0,0.9002871215343475,0.0,0.3930549919605255,1,0,2,0,1,2,0,7,0,1,2014-10-26 18:00:00,0,0,1,0,0,1.030121823772788,1.3849737122654915,0.2868437971919775,1.3849737122654915,0.014168400317430496,0.48468659073114395,2014,La Liga
Getafe -- Atletico Madrid,0.0,0.0,0.318189300596714,0.0,0.1093325987458229,0,0,1,0,2,0,0,8,0,2,0,0,0,0,0,2014-10-26 20:00:00,0.062155600637197495,0.7516878135502338,0.8341944059357047,0.0,0.0,0,3,4,0,0,1,3,8,0,0,2014-10-26 20:00:00,0,1,0,0,0,0.4275218993425369,1.648037820123136,0.4275218993425369,1.648037820123136,0.1093325987458229,0.8138434141874313,2014,La Liga
Deportivo La Coruna -- Getafe,0.045272499322891235,0.03663089871406555,0.6787353837862611,0.0,0.0,0,0,2,0,0,1,1,7,0,0,0,0,1,0,0,2014-10-31 19:45:00,0.0,0.07638600096106529,1.507212309166789,0.0,0.0,0,1,3,0,0,0,2,14,0,0,2014-10-31 19:45:00,0,0,2,0,0,0.7606387818232179,1.5835983101278543,0.7606387818232179,1.5835983101278543,0.08190339803695679,0.07638600096106529,2014,La Liga
Granada -- Real Madrid,0.15129700303077698,0.0,0.9264524020254612,0.0,0.0,1,0,4,0,0,2,0,9,0,0,0,0,0,0,0,2014-11-01 15:00:00,0.0,0.017911000177264214,3.363726530224085,0.0,0.0,0,0,8,0,0,0,1,17,0,0,2014-11-01 15:00:00,0,0,4,0,0,1.0777494050562382,3.381637530401349,1.0777494050562382,3.381637530401349,0.15129700303077698,0.017911000177264214,2014,La Liga
Atletico Madrid -- Cordoba,0.0,0.0,1.0504446998238564,0.0,0.7230870984494686,0,0,5,0,3,0,0,11,0,5,0,0,2,0,2,2014-11-01 17:00:00,0.04272940009832382,0.08009770140051842,0.6628206102177501,0.0,0.0,1,1,2,0,0,1,2,5,0,0,2014-11-01 17:00:00,0,1,1,0,0,1.773531798273325,0.7856477117165923,1.773531798273325,0.7856477117165923,0.7230870984494686,0.12282710149884224,2014,La Liga
Barcelona -- Celta Vigo,0.1926436945796013,0.11814399808645248,2.350800390355289,0.0,0.0,0,0,8,0,0,2,1,16,0,0,0,0,0,0,0,2014-11-01 19:00:00,0.07867880165576935,0.08484599739313126,1.2599012926220894,0.0,0.1603669971227646,0,1,2,0,1,1,1,7,0,1,2014-11-01 19:00:00,0,0,1,0,0,2.6615880830213428,1.5837930887937546,2.6615880830213428,1.5837930887937546,0.31078769266605377,0.3238917961716652,2014,La Liga
Real Sociedad -- Malaga,0.0,0.06778690032660961,0.04508260078728199,0.0,0.0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2014-11-01 21:00:00,0.05705070123076439,0.0,1.4106587674468756,0.0,0.0,1,0,1,0,0,1,0,5,0,0,2014-11-01 21:00:00,0,0,1,0,0,0.1128695011138916,1.46770946867764,0.1128695011138916,1.46770946867764,0.06778690032660961,0.05705070123076439,2014,La Liga
Athletic Club -- Sevilla,0.09232770279049873,0.0,0.26784460060298443,0.0,0.07037760317325592,0,0,1,0,1,2,0,6,0,1,0,0,0,0,1,2014-11-02 11:00:00,0.05455790087580681,0.0,0.09666849952191114,0.0,0.0,0,0,1,0,0,1,0,3,0,0,2014-11-02 11:00:00,0,0,0,0,0,0.4305499065667391,0.15122640039771795,0.4305499065667391,0.15122640039771795,0.16270530596375465,0.05455790087580681,2014,La Liga
Villarreal -- Valencia,0.09011240303516388,0.18114300351589918,0.6820742068812251,0.0,0.0,1,2,1,0,0,1,5,9,0,0,0,0,1,0,0,2014-11-02 16:00:00,0.0,0.22958079725503922,0.10989310219883919,0.0,0.0,0,2,1,0,0,0,3,3,0,0,2014-11-02 16:00:00,0,2,0,0,0,0.9533296134322882,0.3394738994538784,0.9533296134322882,0.3394738994538784,0.27125540655106306,0.22958079725503922,2014,La Liga
Levante -- Almeria,0.12166779860854149,0.04399750102311373,0.7415215969085693,0.0,0.5917479991912842,0,0,4,0,1,2,2,6,0,1,0,0,1,0,1,2014-11-02 18:00:00,0.0,0.15075849741697311,1.2033297196030617,0.0,0.0,0,1,4,0,0,0,2,12,0,0,2014-11-02 18:00:00,0,1,0,0,0,1.4989348957315087,1.3540882170200348,1.4989348957315087,1.3540882170200348,0.7574132988229394,0.15075849741697311,2014,La Liga
Elche -- Espanyol,0.10160499811172485,0.013253199867904186,1.530846267938614,0.0,0.7865560054779053,0,0,4,0,0,1,1,7,0,1,0,0,2,0,0,2014-11-02 20:00:00,0.12689700722694397,0.4836714081466198,0.4451193977147341,0.7432780265808105,0.23013879731297493,0,2,1,1,1,1,4,7,1,2,2014-11-02 20:00:00,0,0,0,1,0,2.432260471396148,2.0291046369820833,2.432260471396148,1.2858266104012728,0.9014142034575343,0.8407072126865387,2014,La Liga
Rayo Vallecano -- Eibar,0.06783249787986279,0.12638500332832336,1.04742441046983,0.0,0.0,1,0,4,0,0,2,1,13,0,0,0,0,2,0,0,2014-11-03 19:45:00,0.0,0.05068650096654892,1.3108781799674034,0.7432780265808105,0.39997100830078125,0,1,3,1,0,0,1,5,1,1,2014-11-03 19:45:00,0,0,2,1,0,1.2416419116780162,2.504813715815544,1.2416419116780162,1.7615356892347336,0.19421750120818615,0.45065750926733017,2014,La Liga
Cordoba -- Deportivo La Coruna,0.0,0.015290100127458572,0.46728239487856627,0.7432780265808105,0.0,0,1,4,1,0,0,1,12,1,0,0,0,0,0,0,2014-11-07 19:45:00,0.06439770013093948,0.07092999666929245,0.07309110090136528,0.0,0.009310180321335793,0,1,0,0,1,1,1,3,0,1,2014-11-07 19:45:00,0,0,0,0,0,1.2258505215868354,0.217728978022933,0.48257249500602484,0.217728978022933,0.015290100127458572,0.14463787712156773,2014,La Liga
Almeria -- Barcelona,0.0,0.03322070091962814,0.6776054184883833,0.0,0.0,0,0,2,0,0,0,1,5,0,0,0,0,1,0,0,2014-11-08 15:00:00,0.0,0.1440907996147871,2.7873996309936047,0.0,0.009216910228133202,0,0,6,0,0,0,3,14,0,1,2014-11-08 15:00:00,0,0,2,0,0,0.7108261194080114,2.940707340836525,0.7108261194080114,2.940707340836525,0.03322070091962814,0.1533077098429203,2014,La Liga
Getafe -- Elche,0.18881020322442055,0.17498529609292746,0.27615470672026277,0.0,0.06196080148220062,0,1,2,0,0,3,3,10,0,1,0,0,0,0,0,2014-11-08 17:00:00,0.0,0.04241970181465149,0.3657640554010868,0.0,0.4829331114888191,0,1,4,0,0,0,1,8,0,2,2014-11-08 17:00:00,0,0,0,0,0,0.7019110075198114,0.8911168687045574,0.7019110075198114,0.8911168687045574,0.4257563007995486,0.5253528133034706,2014,La Liga
Real Madrid -- Rayo Vallecano,0.07473719865083694,0.21180029958486557,2.409889729693532,0.0,0.0,0,1,10,0,0,1,2,13,0,0,0,1,4,0,0,2014-11-08 19:00:00,0.06521029770374298,0.05727110058069229,0.7211944153532386,0.0,0.0,0,0,6,0,0,1,1,13,0,0,2014-11-08 19:00:00,0,0,1,0,0,2.6964272279292345,0.8436758136376739,2.6964272279292345,0.8436758136376739,0.2865374982357025,0.12248139828443527,2014,La Liga
Celta Vigo -- Granada,0.21424800157546997,0.13213889487087727,0.9890112094581127,0.0,0.07356149703264236,0,2,3,0,0,1,3,12,0,1,0,0,0,0,0,2014-11-08 21:00:00,0.05819850042462349,0.0,1.2494292352348566,0.0,0.0,0,0,1,0,0,1,0,7,0,0,2014-11-08 21:00:00,0,0,0,0,0,1.4089596029371023,1.30762773565948,1.4089596029371023,1.30762773565948,0.4199483934789896,0.05819850042462349,2014,La Liga
Malaga -- Eibar,0.03830920159816742,0.13998930156230927,1.1504811039194465,0.7432780265808105,0.10621760040521622,1,0,6,1,0,1,2,9,1,2,0,0,1,1,0,2014-11-08 21:00:00,0.0,0.0,0.7830821191892028,0.0,0.0,0,0,3,0,0,0,0,7,0,0,2014-11-08 21:00:00,0,0,1,0,0,2.17827523406595,0.7830821191892028,1.4349972074851394,0.7830821191892028,0.2845161035656929,0.0,2014,La Liga
Sevilla -- Levante,0.0,0.18897060304880142,1.3502409141510725,0.0,0.0,0,2,3,0,0,0,3,12,0,0,0,0,1,0,0,2014-11-09 11:00:00,0.07671190053224564,0.48765420634299517,0.500323205254972,0.0,0.04986405000090599,0,1,1,0,2,2,4,8,0,3,2014-11-09 11:00:00,0,1,0,0,0,1.539211517199874,1.1145533621311188,1.539211517199874,1.1145533621311188,0.18897060304880142,0.6142301568761468,2014,La Liga
Espanyol -- Villarreal,0.0,0.0,0.7858128850348294,0.0,0.14050490222871304,0,0,4,0,0,0,0,9,0,2,0,0,1,0,0,2014-11-09 16:00:00,0.0,0.08557629585266113,2.0546879693865776,0.0,0.0,0,0,4,0,0,0,2,7,0,0,2014-11-09 16:00:00,0,0,1,0,0,0.9263177872635424,2.1402642652392387,0.9263177872635424,2.1402642652392387,0.14050490222871304,0.08557629585266113,2014,La Liga
Valencia -- Athletic Club,0.0,0.0,0.37783059291541576,0.0,0.3884987742640078,0,0,1,0,0,0,0,6,0,2,0,0,0,0,0,2014-11-09 18:00:00,0.0,0.0,0.3320546019822359,0.0,0.43577298521995544,0,0,0,0,1,0,0,3,0,1,2014-11-09 18:00:00,0,0,0,0,0,0.7663293671794236,0.7678275872021914,0.7663293671794236,0.7678275872021914,0.3884987742640078,0.43577298521995544,2014,La Liga
Real Sociedad -- Atletico Madrid,0.0,0.0,1.0178272910416126,0.0,0.025743999518454075,0,0,4,0,1,0,0,9,0,2,0,0,2,0,0,2014-11-09 20:00:00,0.0,0.0,0.5185629986226559,0.0,0.07600989937782288,0,0,2,0,0,0,0,3,0,1,2014-11-09 20:00:00,0,0,1,0,0,1.0435712905600667,0.5945728980004787,1.0435712905600667,0.5945728980004787,0.025743999518454075,0.07600989937782288,2014,La Liga
Athletic Club -- Espanyol,0.05370419844985008,0.07421000301837921,0.6673999978229403,0.0,0.03373870067298412,0,1,4,0,0,1,1,5,0,2,0,1,2,0,0,2014-11-21 19:45:00,0.0,0.0,0.7326012807898223,0.0,0.013705600053071976,0,0,3,0,0,0,0,7,0,1,2014-11-21 19:45:00,0,0,1,0,0,0.8290528999641538,0.7463068808428943,0.8290528999641538,0.7463068808428943,0.16165290214121342,0.013705600053071976,2014,La Liga
Atletico Madrid -- Malaga,0.0,1.148292500525713,1.1562264058738947,0.0,0.0,0,2,3,0,0,0,4,7,0,0,0,2,1,0,0,2014-11-22 15:00:00,0.0,0.0,0.17222819849848747,0.0,0.0,0,0,1,0,0,0,0,4,0,0,2014-11-22 15:00:00,0,0,1,0,0,2.3045189063996077,0.17222819849848747,2.3045189063996077,0.17222819849848747,1.148292500525713,0.0,2014,La Liga
